f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,-0.27743614,-0.003612812,-0.049282115,-0.598954,-0.25594312,-0.088406056,-0.8285932,-0.40059504,-0.15512565,-0.89667314,-0.6026987,-0.20424837,-0.41160995,-0.90391433,0.043505155,-0.6137292,-1.2837454,-0.12208474,-0.7900713,-1.0792681,-0.23625258,-0.83809686,-0.81337017,-0.2864381,-0.31942627,-0.96633255,-0.01058166,-0.57652766,-1.403204,-0.19417417,-0.7931153,-1.1274574,-0.28782767,-0.8324662,-0.8408276,-0.3000215,-0.19812511,-0.9877733,-0.09194324,-0.4321806,-1.4461333,-0.2442395,-0.68146574,-1.2032765,-0.2964641,-0.76255816,-0.9308469,-0.28005216,-0.07087962,-0.956721,-0.18150756,-0.28125513,-1.3049902,-0.2863843,-0.5184893,-1.2176336,-0.3250905,-0.637285,-1.0511819,-0.31951675,o
0.0,0.0,0.0,-0.2807838,0.00889492,-0.07359271,-0.6104081,-0.25584468,-0.13849443,-0.82939655,-0.42889488,-0.22307383,-0.8569015,-0.6504383,-0.29161024,-0.39869985,-0.9269557,-0.028529884,-0.58910245,-1.3580605,-0.22348031,-0.7997645,-1.2077194,-0.3595894,-0.88400704,-0.95258224,-0.42316878,-0.28260002,-0.9803391,-0.078916326,-0.49783057,-1.469013,-0.28745016,-0.74768716,-1.2502728,-0.39355168,-0.8201145,-0.95197886,-0.41588664,-0.14579377,-0.9832682,-0.15585642,-0.3525128,-1.4987093,-0.32105482,-0.62627476,-1.2929076,-0.3773457,-0.72998804,-1.0099385,-0.36659473,-0.005054605,-0.9298561,-0.24280234,-0.19035882,-1.3252716,-0.36379364,-0.4298218,-1.2763525,-0.41041535,-0.55842286,-1.1199968,-0.4103066,o
0.0,0.0,0.0,-0.24293354,-0.010934206,-0.058033198,-0.56748337,-0.29201242,-0.10192441,-0.8031353,-0.4658728,-0.16918345,-0.84971005,-0.6791615,-0.22081953,-0.38559085,-0.92613024,0.01568337,-0.56815064,-1.3333602,-0.15752728,-0.76188564,-1.1819786,-0.28132927,-0.8352221,-0.93041295,-0.33935338,-0.2872538,-0.98819107,-0.03618018,-0.5103221,-1.4603548,-0.22545423,-0.74827045,-1.2532549,-0.32482696,-0.81375766,-0.9670093,-0.34342554,-0.16400932,-0.99074996,-0.11460216,-0.38111833,-1.473315,-0.26881745,-0.6430098,-1.282312,-0.32283905,-0.7446605,-1.0215709,-0.3099823,-0.03551552,-0.93385017,-0.20236593,-0.23385186,-1.2954367,-0.31842226,-0.46971467,-1.2558962,-0.36617184,-0.5979577,-1.1110821,-0.36609328,o
0.0,0.0,0.0,-0.2687515,0.02952417,-0.04263672,-0.6253362,-0.21594156,-0.08189836,-0.8715442,-0.3677892,-0.14943612,-0.9605984,-0.5639436,-0.20114355,-0.50341237,-0.8663402,0.029191358,-0.7237347,-1.255082,-0.13127854,-0.8914683,-1.052028,-0.24219576,-0.94234496,-0.78224486,-0.2926954,-0.4021345,-0.93856937,-0.03356155,-0.6806383,-1.3824514,-0.21246727,-0.89414555,-1.1296867,-0.30394983,-0.9388836,-0.83488894,-0.31856722,-0.27789626,-0.96125203,-0.121608555,-0.5475672,-1.4273995,-0.26100203,-0.7927407,-1.1928018,-0.31204173,-0.8775913,-0.90775883,-0.30340016,-0.14549719,-0.93168664,-0.21845615,-0.37434354,-1.2699258,-0.31989694,-0.60825455,-1.1910431,-0.36417288,-0.7322895,-1.0163535,-0.3674091,o
0.0,0.0,0.0,-0.2889252,0.054828215,-0.027036322,-0.64191896,-0.15988682,-0.05839809,-0.89544857,-0.2773677,-0.12234127,-1.0215483,-0.46467876,-0.17388327,-0.5262614,-0.8586325,0.06217996,-0.76005363,-1.2244484,-0.09081828,-0.9504802,-1.04883,-0.19944999,-1.0367752,-0.78684384,-0.24851915,-0.4342476,-0.93154335,-0.009507151,-0.7534124,-1.3299035,-0.17544553,-0.9797451,-1.0736762,-0.2620067,-1.0371646,-0.7744054,-0.27704057,-0.32261014,-0.9481295,-0.10722309,-0.6416977,-1.3665673,-0.2494246,-0.8876066,-1.1050438,-0.2985276,-0.9689055,-0.8060253,-0.2866097,-0.20610054,-0.90893626,-0.21245502,-0.47524303,-1.2168492,-0.32117358,-0.7065956,-1.1043805,-0.3624869,-0.822573,-0.90090275,-0.3609384,o
0.0,0.0,0.0,-0.2621964,0.05839209,-0.029313156,-0.6118992,-0.1347976,-0.06370316,-0.86084396,-0.2264437,-0.12886062,-1.0030718,-0.3773518,-0.18218005,-0.5358723,-0.83743423,0.05121655,-0.7803522,-1.1774297,-0.10418317,-0.9579682,-0.9853991,-0.21689756,-1.0243856,-0.7202211,-0.26818398,-0.44948542,-0.9183645,-0.018382717,-0.77083826,-1.2845838,-0.17790727,-0.98655075,-1.031562,-0.2633639,-1.0318005,-0.7438308,-0.2809494,-0.34331423,-0.946026,-0.11388999,-0.668851,-1.3402873,-0.2438092,-0.90922797,-1.089025,-0.28931266,-0.9782101,-0.80479896,-0.27989423,-0.22914541,-0.915914,-0.21807292,-0.5073837,-1.197909,-0.31630018,-0.74115664,-1.0873183,-0.35417518,-0.8480937,-0.8983802,-0.35264665,o
0.0,0.0,0.0,-0.27981064,0.0689282,-0.023321658,-0.623479,-0.120602205,-0.047784448,-0.8697644,-0.21985443,-0.10721825,-1.0270126,-0.38084427,-0.15440027,-0.541844,-0.82084864,0.067312025,-0.7924768,-1.1775143,-0.08004512,-0.96041566,-0.98329705,-0.17931716,-1.0037355,-0.7130368,-0.21823515,-0.4715056,-0.899924,5.8918326e-05,-0.8119094,-1.2507764,-0.15226825,-1.0090609,-0.9736487,-0.22305591,-1.026556,-0.6805742,-0.2268066,-0.37835497,-0.9351746,-0.09407074,-0.7376473,-1.309564,-0.22812954,-0.9559632,-1.009995,-0.2651048,-0.9922707,-0.7012364,-0.24260874,-0.27119344,-0.92636144,-0.1961137,-0.5654514,-1.198175,-0.29772046,-0.7842557,-1.0402268,-0.32984427,-0.8608408,-0.79830503,-0.3189152,o
0.0,0.0,0.0,-0.26156685,0.12645285,-0.06437378,-0.61100936,0.0074938703,-0.10750725,-0.85096264,-0.086651385,-0.17487134,-0.98989403,-0.2777693,-0.22767493,-0.5941325,-0.781659,0.044584133,-0.85026115,-1.0524774,-0.105905116,-1.0004911,-0.8261646,-0.22017422,-1.0325313,-0.55673236,-0.27439898,-0.5054629,-0.8881116,-0.0005045074,-0.83867383,-1.1562692,-0.15276821,-1.0126692,-0.86394376,-0.24032158,-1.0246322,-0.5770099,-0.26177615,-0.39858952,-0.9356463,-0.07517103,-0.74395454,-1.228842,-0.21351074,-0.94698036,-0.9262008,-0.2608111,-0.9845527,-0.6260022,-0.24891163,-0.2728549,-0.92264706,-0.1606824,-0.56703347,-1.1567587,-0.2701097,-0.7794712,-1.0080842,-0.30882245,-0.86878896,-0.78698075,-0.30331373,o
0.0,0.0,0.0,-0.25375608,0.11891222,-0.068194166,-0.6289485,-0.026361663,-0.110208765,-0.8902188,-0.13177657,-0.17534862,-1.0171998,-0.32761952,-0.22277136,-0.5796956,-0.7851684,0.043145414,-0.8480315,-1.0892822,-0.11732262,-1.0169495,-0.8604882,-0.23573042,-1.0535388,-0.5785707,-0.2904904,-0.5071848,-0.8833035,-0.0003645457,-0.85603696,-1.1792434,-0.16522431,-1.0432028,-0.8939838,-0.25504294,-1.0449067,-0.6048579,-0.27248144,-0.4140077,-0.9290583,-0.0746723,-0.77190346,-1.2491547,-0.21800782,-0.9841046,-0.9621217,-0.26531982,-1.0139812,-0.66704184,-0.2501544,-0.300683,-0.9237503,-0.16043665,-0.59865946,-1.1592886,-0.27000844,-0.8102656,-1.0142484,-0.3091858,-0.88712186,-0.7994611,-0.3021032,o
0.0,0.0,0.0,-0.2712265,0.115215555,-0.06511195,-0.63641125,-0.023344187,-0.11265725,-0.8924728,-0.119680196,-0.18358564,-1.0266492,-0.31937897,-0.23861597,-0.5869309,-0.7938109,0.033739388,-0.8617024,-1.1055031,-0.12334607,-1.0257932,-0.8937449,-0.2412702,-1.0667597,-0.6220936,-0.29773915,-0.50833255,-0.88303167,-0.013758813,-0.85964465,-1.1882584,-0.1811144,-1.0492961,-0.92102313,-0.2789599,-1.0691038,-0.63440335,-0.30492368,-0.41025215,-0.9238017,-0.08988269,-0.764398,-1.2582726,-0.23501137,-0.97338635,-0.9819421,-0.29205707,-1.0182911,-0.6896475,-0.28629607,-0.2921929,-0.91693354,-0.17635427,-0.58441687,-1.1738782,-0.289961,-0.79805994,-1.0503438,-0.33667108,-0.892354,-0.8477306,-0.33738145,o
0.0,0.0,0.0,-0.25048596,0.044811625,-0.046814527,-0.5804054,-0.120713495,-0.08149879,-0.81928146,-0.20936607,-0.13986437,-0.9883194,-0.35908234,-0.1841907,-0.5261079,-0.8208889,0.047553323,-0.7749963,-1.1027973,-0.10003378,-0.94250697,-0.93817693,-0.21930148,-0.9974731,-0.6881069,-0.2743882,-0.4621619,-0.9044594,-0.0010406557,-0.77034116,-1.1838813,-0.14079241,-0.96165574,-0.9832322,-0.23404537,-0.99428576,-0.718875,-0.26412913,-0.3807044,-0.9446745,-0.07469225,-0.695973,-1.2397707,-0.19294259,-0.9047841,-1.0366957,-0.23946202,-0.95699155,-0.77773404,-0.23228048,-0.2845236,-0.93163747,-0.15813772,-0.55075467,-1.1916727,-0.2507029,-0.76741654,-1.1262908,-0.28408182,-0.86554223,-0.9610265,-0.27737728,o
0.0,0.0,0.0,-0.29046208,0.108882844,-0.03903749,-0.6461863,-0.07468698,-0.056500193,-0.87963444,-0.19331111,-0.09978248,-1.020308,-0.3654228,-0.13275035,-0.5397368,-0.8199495,0.064008735,-0.7855571,-1.1000532,-0.069046944,-0.96861565,-0.9532408,-0.17885813,-1.0483942,-0.71308476,-0.23211837,-0.4396301,-0.9229929,0.010645528,-0.7544072,-1.2084999,-0.121621594,-0.9706108,-1.0061805,-0.21062902,-1.0296925,-0.7238904,-0.23844744,-0.32462817,-0.96419764,-0.06842163,-0.64790165,-1.2783372,-0.19421509,-0.887694,-1.0593802,-0.25024915,-0.9648795,-0.77299273,-0.24756457,-0.20631523,-0.93927604,-0.15552841,-0.47940695,-1.1882082,-0.2666572,-0.7067146,-1.0854907,-0.31192932,-0.8185813,-0.867878,-0.3110663,o
0.0,0.0,0.0,-0.28176478,0.01701406,-0.04420814,-0.63008684,-0.2129885,-0.0965288,-0.8792708,-0.30938023,-0.17883302,-0.9883969,-0.48060337,-0.24949174,-0.51518923,-0.87491256,-0.017824933,-0.7885985,-1.299296,-0.211925,-0.9887708,-1.0780942,-0.33545035,-1.023025,-0.78625333,-0.3870285,-0.4110789,-0.9371285,-0.089398175,-0.7367296,-1.4013227,-0.29422453,-0.9792598,-1.1019987,-0.38440186,-0.99454916,-0.7803929,-0.3929712,-0.27753285,-0.94245815,-0.18685709,-0.5984923,-1.4060761,-0.35312378,-0.87191725,-1.1241761,-0.40014952,-0.9291755,-0.8179529,-0.38126174,-0.13724342,-0.9010616,-0.2923311,-0.41002876,-1.2450231,-0.41732687,-0.66477937,-1.1178215,-0.45860702,-0.76685554,-0.91148555,-0.4520841,o
0.0,0.0,0.0,-0.24657916,0.027738085,-0.046426803,-0.58786494,-0.20641515,-0.08912759,-0.83437496,-0.2887964,-0.15928392,-0.9848318,-0.37776542,-0.22041416,-0.4904825,-0.88956213,-0.00773711,-0.7618961,-1.2682816,-0.18370037,-0.94868326,-1.0418204,-0.30330062,-0.9934793,-0.75435525,-0.357635,-0.38323316,-0.96218276,-0.0727643,-0.7023728,-1.3867648,-0.26190338,-0.9320199,-1.0875969,-0.35577145,-0.9677537,-0.7691913,-0.371662,-0.24742752,-0.96192384,-0.16204767,-0.5670144,-1.3977948,-0.32376558,-0.828021,-1.106166,-0.3774722,-0.90034586,-0.79452205,-0.36485603,-0.10466489,-0.8971387,-0.25859633,-0.36826864,-1.2152036,-0.3847894,-0.61625516,-1.087257,-0.4314179,-0.73197615,-0.88145304,-0.43055126,o
0.0,0.0,0.0,-0.24425723,0.023526829,-0.04094964,-0.6165031,-0.22368939,-0.07608293,-0.8841623,-0.33710894,-0.14018369,-0.9721595,-0.46310252,-0.19293407,-0.5186031,-0.87028915,0.0054022446,-0.81071955,-1.24439,-0.17678808,-0.982397,-0.98418546,-0.29398063,-1.0143181,-0.67460674,-0.34153792,-0.40520242,-0.94462425,-0.05755267,-0.7654621,-1.3569738,-0.26544753,-0.97034556,-1.009627,-0.3608172,-0.9760262,-0.677918,-0.36530462,-0.26326427,-0.9600196,-0.14388393,-0.6074571,-1.3966736,-0.31869507,-0.8450529,-1.0677958,-0.37162858,-0.89331293,-0.7436696,-0.34767252,-0.112413146,-0.91507405,-0.23565996,-0.37556604,-1.2189211,-0.36296168,-0.61146635,-1.0713768,-0.40592152,-0.71345496,-0.86299926,-0.39667064,o
0.0,0.0,0.0,-0.25224993,0.09132194,-0.041375395,-0.6276628,-0.08743177,-0.06062396,-0.8771285,-0.19978991,-0.09800368,-0.9762273,-0.3509919,-0.12648065,-0.57103205,-0.8431855,0.026439946,-0.8120094,-1.0439728,-0.09207091,-0.96628606,-0.8501534,-0.19660759,-1.0179476,-0.59400225,-0.25083324,-0.45038378,-0.9511981,-0.013923091,-0.73875815,-1.1406096,-0.1243767,-0.91540915,-0.91739583,-0.20635955,-0.9623647,-0.6465009,-0.23552944,-0.31331533,-0.96535265,-0.07225742,-0.6088946,-1.1756259,-0.17467983,-0.82254416,-0.96340144,-0.21748596,-0.896991,-0.69538736,-0.21365085,-0.17396283,-0.8839433,-0.13704711,-0.4302521,-1.0821466,-0.22476743,-0.6422252,-1.0016701,-0.25159764,-0.75058836,-0.81583065,-0.24169277,o
0.0,0.0,0.0,-0.25709173,0.07603697,-0.04186467,-0.63884974,-0.11126148,-0.062282573,-0.90067416,-0.19653054,-0.106002174,-1.0362704,-0.35112995,-0.13664362,-0.5836155,-0.81017005,0.043825347,-0.8559884,-1.1020559,-0.094513595,-1.028674,-0.9015699,-0.19888951,-1.0772953,-0.63089365,-0.24465579,-0.49446896,-0.90719944,-0.004777457,-0.82396156,-1.226425,-0.13947554,-1.0327129,-1.003494,-0.22047877,-1.0668824,-0.7107208,-0.23803899,-0.38714296,-0.93808323,-0.07759216,-0.72718924,-1.275479,-0.19685104,-0.9614635,-1.0561609,-0.24605191,-1.0251749,-0.7700708,-0.23819852,-0.27302936,-0.8956043,-0.15790224,-0.56979674,-1.1382972,-0.25875863,-0.8039878,-1.0518434,-0.2985847,-0.91256344,-0.8569394,-0.29416054,o
0.0,0.0,0.0,-0.30336663,0.1474581,-0.042214803,-0.6885039,0.007854063,-0.07476662,-0.95126146,-0.092616074,-0.1404707,-1.0883076,-0.26089284,-0.1914459,-0.6130127,-0.7681364,0.0653868,-0.9077786,-1.0958112,-0.08664366,-1.0766176,-0.85056025,-0.19432709,-1.0987307,-0.5563468,-0.24135748,-0.5443707,-0.8610124,0.002606357,-0.9264428,-1.1850498,-0.15219003,-1.1238414,-0.8813755,-0.23510931,-1.1175636,-0.5802769,-0.24950384,-0.45896122,-0.9021751,-0.09075575,-0.8502949,-1.2318953,-0.23308931,-1.0697987,-0.9163415,-0.28272235,-1.0857254,-0.6065809,-0.2709673,-0.3690372,-0.8871485,-0.19333835,-0.70903397,-1.1231418,-0.30378315,-0.92198974,-0.9291585,-0.33920428,-0.9762819,-0.6695423,-0.33162174,o
0.0,0.0,0.0,-0.27468544,0.1128579,0.027800081,-0.609108,-0.044476867,0.031171443,-0.839985,-0.09383141,-0.01045974,-1.0117937,-0.21827441,-0.044269584,-0.555789,-0.78025055,0.13870929,-0.8678408,-1.0129684,0.02980489,-1.0166615,-0.77201074,-0.057124536,-1.0408084,-0.50142944,-0.095357776,-0.49035245,-0.8840444,0.049287867,-0.89449704,-1.0926782,-0.057287797,-1.0745821,-0.79710156,-0.12923476,-1.0843647,-0.5155984,-0.14892179,-0.41716793,-0.9300271,-0.063071735,-0.828798,-1.1843754,-0.16853762,-1.033353,-0.8764992,-0.20712109,-1.0623438,-0.5843926,-0.19850376,-0.35453618,-0.9163376,-0.17861283,-0.6924505,-1.141553,-0.26275337,-0.89492315,-0.9751298,-0.2825288,-0.9595017,-0.74220335,-0.27060854,o
0.0,0.0,0.0,-0.4555384,0.3519295,0.030881781,-0.7595198,0.65543836,-0.09399805,-0.92261374,0.94401824,-0.25656942,-1.01098,1.2334671,-0.43993816,-1.0908264,0.21926104,-0.24048765,-1.2605788,0.95568186,-0.5547366,-1.1178553,1.4464697,-0.7939645,-0.94222313,1.7911799,-0.9270025,-0.97099096,0.06464357,-0.3916502,-1.1484601,0.88520855,-0.6645666,-1.0272249,1.4137526,-0.8256988,-0.85261244,1.7645111,-0.93167293,-0.7655529,-0.06273249,-0.54405904,-0.9925752,0.69521034,-0.77406,-0.92338717,1.2054001,-0.844498,-0.7879239,1.555957,-0.8787335,-0.50878596,-0.1575431,-0.68957555,-0.67074996,0.39519665,-0.87365645,-0.7186735,0.76293427,-0.91096675,-0.7287413,1.0502274,-0.9210177,o
0.0,0.0,0.0,-0.45249966,0.4734117,0.014044895,-0.7615289,0.8320851,-0.10840349,-0.90650517,1.1379972,-0.26279014,-0.99395436,1.4127353,-0.43450978,-1.076567,0.3135075,-0.25769183,-1.264404,1.0495533,-0.5539527,-1.126566,1.5257658,-0.7677698,-0.9434905,1.8238889,-0.88575757,-0.9639284,0.11852887,-0.39569923,-1.1513536,0.95129067,-0.66573143,-1.0259056,1.4828637,-0.81297594,-0.8309524,1.8096929,-0.9078759,-0.76679265,-0.044003908,-0.5356486,-0.97717947,0.7457498,-0.76562834,-0.91178435,1.2925935,-0.83322734,-0.7656809,1.6535565,-0.8650927,-0.512355,-0.18853141,-0.67006296,-0.6737573,0.38328317,-0.85733634,-0.71625483,0.7917215,-0.897995,-0.7119935,1.1114427,-0.91037136,o
0.0,0.0,0.0,-0.37541714,0.49505726,-0.03218428,-0.69050306,0.91586864,-0.1836393,-0.8548996,1.2628901,-0.34880114,-0.96719944,1.549468,-0.5266265,-1.0367718,0.36794993,-0.3371115,-1.2569308,1.0070068,-0.65175855,-1.1692752,1.442205,-0.88909763,-1.045225,1.7730657,-1.0251732,-0.9305048,0.19075067,-0.45998907,-1.1509742,0.8397641,-0.732156,-1.0908959,1.3430338,-0.87989295,-0.97229415,1.7015893,-0.9812717,-0.7361779,0.058125943,-0.5842685,-0.98269314,0.65027654,-0.8190798,-0.97410387,1.1518538,-0.8866697,-0.90227944,1.5306486,-0.92379594,-0.47823095,-0.036699213,-0.70451504,-0.64894044,0.44316062,-0.9031884,-0.69555944,0.83276045,-0.94061106,-0.7009051,1.157007,-0.9503828,o
0.0,0.0,0.0,-0.43208846,0.11859987,-0.009998929,-0.8129841,0.27295932,-0.12658522,-1.0460303,0.49769303,-0.26757148,-1.2158158,0.7201099,-0.42781183,-1.0978258,-0.30035505,-0.27509764,-1.4128962,0.40740904,-0.5733655,-1.3726497,1.0205532,-0.78457403,-1.2556883,1.447458,-0.89307135,-0.95345247,-0.34510544,-0.3915314,-1.31076,0.47364372,-0.6362363,-1.3137542,1.1352834,-0.7686364,-1.2120234,1.5769526,-0.85425097,-0.7333146,-0.2963988,-0.511208,-1.1246413,0.47461972,-0.7430092,-1.1844224,1.1157817,-0.8215243,-1.122392,1.5480047,-0.8524111,-0.47108278,-0.17477046,-0.6228692,-0.8043203,0.39814398,-0.81789315,-0.93079215,0.84625655,-0.8587883,-0.9753606,1.1798373,-0.8617752,o
0.0,0.0,0.0,-0.2813847,-0.021823194,-0.2700903,-0.56995547,-0.12920447,-0.47660488,-0.5876365,-0.15944302,-0.64247745,-0.35756475,-0.2869591,-0.7687379,-0.45937726,-0.8676731,-0.52984774,-0.5737097,-0.4131358,-0.75422287,-0.547716,-0.09769319,-0.837829,-0.48919648,-0.014486787,-0.8874653,-0.067474015,-0.91502124,-0.5171166,-0.2213316,0.19185188,-0.8127,-0.2828551,0.679471,-0.8092732,-0.28894785,0.90383834,-0.75299555,0.2530413,-0.74926764,-0.5158805,0.04022816,0.3396702,-0.7299231,-0.09729905,0.46267265,-0.5718059,-0.17249896,0.36079967,-0.42416024,0.47755513,-0.50665,-0.5494346,0.25306806,0.27431494,-0.7226897,0.12719965,0.35199675,-0.64143044,0.061673097,0.2215029,-0.5298083,p
0.0,0.0,0.0,-0.27002218,-0.0146330735,-0.26875308,-0.57201654,-0.12807171,-0.4791469,-0.6183327,-0.15246533,-0.6502181,-0.4052181,-0.28895,-0.7798752,-0.44346726,-0.8558115,-0.5251901,-0.5194579,-0.5038158,-0.7426593,-0.5114644,-0.19011539,-0.8192481,-0.48503706,-0.03454195,-0.8618912,-0.05543578,-0.9208766,-0.51202154,-0.18724336,0.18149269,-0.808243,-0.2584307,0.6867629,-0.8043944,-0.2774583,0.9639422,-0.74245566,0.26247886,-0.76270956,-0.5098411,0.06569596,0.31489632,-0.71039134,-0.07741906,0.38863719,-0.543406,-0.16428867,0.2562688,-0.39249924,0.48473167,-0.5171727,-0.54307824,0.27426273,0.26857746,-0.70821756,0.14826272,0.33309573,-0.61658543,0.07254653,0.1881838,-0.49660644,p
0.0,0.0,0.0,-0.2876568,0.0025033448,-0.28634652,-0.61635,-0.08321326,-0.50172406,-0.6706987,-0.09860755,-0.6722152,-0.43296823,-0.20440343,-0.7983112,-0.45176315,-0.8660355,-0.52623504,-0.5755386,-0.46753952,-0.7480786,-0.57740223,-0.19849199,-0.8357592,-0.54097307,-0.07901538,-0.88726294,-0.037137907,-0.92531586,-0.50527215,-0.22053085,0.24130109,-0.80555487,-0.26744357,0.7241886,-0.8098303,-0.24379906,0.982478,-0.7532801,0.2973733,-0.7469058,-0.49671373,0.04738409,0.38602948,-0.7075191,-0.078484036,0.41636652,-0.5454234,-0.12715907,0.26062283,-0.39436755,0.5303621,-0.4851502,-0.52570856,0.3064385,0.3115709,-0.70484644,0.20037302,0.337261,-0.6176353,0.15854228,0.16256234,-0.49641234,p
0.0,0.0,0.0,-0.28833926,0.0036467349,-0.2726451,-0.61370796,-0.10513138,-0.4735034,-0.675249,-0.15466344,-0.6333731,-0.4374074,-0.29059604,-0.74549043,-0.46114466,-0.8945652,-0.4947196,-0.5952255,-0.465682,-0.69743943,-0.58935195,-0.17116034,-0.76519823,-0.5496189,-0.063974135,-0.8029185,-0.07714277,-0.9548814,-0.47476047,-0.2646776,0.25727943,-0.7500793,-0.29941016,0.70618796,-0.74533314,-0.27524778,0.89805764,-0.6884869,0.24533936,-0.7813196,-0.46739426,0.012301825,0.35242125,-0.6592281,-0.11965809,0.38666764,-0.4949607,-0.18252411,0.2164115,-0.3467623,0.4819705,-0.5207489,-0.4971968,0.2685184,0.26445597,-0.6676171,0.15036167,0.30055606,-0.58624905,0.09549178,0.1421829,-0.47056055,p
0.0,0.0,0.0,-0.33680454,-0.02955005,-0.22855356,-0.6768456,-0.12979466,-0.40973035,-0.7725805,-0.18247977,-0.5642031,-0.6143811,-0.31251177,-0.68854505,-0.51819247,-0.96018416,-0.42366412,-0.67471755,-0.58173347,-0.620992,-0.6762935,-0.34962747,-0.6945754,-0.64854693,-0.3217451,-0.7399245,-0.13215967,-0.9753019,-0.43511063,-0.37456363,0.19000755,-0.71563524,-0.4298669,0.6994341,-0.72838175,-0.4148695,0.9184464,-0.68268925,0.19947866,-0.7723921,-0.4582647,-0.07932744,0.3045157,-0.6740888,-0.18528141,0.43594447,-0.539825,-0.23689134,0.32496586,-0.4070187,0.44987017,-0.48137337,-0.51037246,0.22203122,0.3242645,-0.6835049,0.14985093,0.4148447,-0.60548425,0.12707171,0.27659035,-0.49489814,p
0.0,0.0,0.0,-0.3402638,-0.03302945,-0.20832509,-0.72261375,-0.0028738636,-0.39117563,-0.9679218,0.20602244,-0.55782026,-1.1091719,0.34996244,-0.7204578,-0.50104445,-0.894253,-0.43282977,-0.61648023,-0.80308294,-0.67950314,-0.8095876,-0.59024423,-0.83761156,-0.9760774,-0.3616886,-0.9246259,-0.12315258,-0.97322947,-0.45154512,-0.39317173,0.20078646,-0.73518926,-0.46564874,0.8105416,-0.8178738,-0.4544804,1.2030681,-0.83521515,0.19864723,-0.78761953,-0.47833338,-0.11626972,0.3834447,-0.69982,-0.23946062,0.6876754,-0.6459567,-0.3021941,0.8237964,-0.5730626,0.436585,-0.52735627,-0.5281997,0.1954903,0.26133576,-0.697005,0.10818871,0.4591874,-0.64391625,0.07107776,0.48804426,-0.5615507,p
0.0,0.0,0.0,-0.37028474,-0.0790669,-0.2021274,-0.75478065,-0.23982522,-0.37824702,-0.8848778,-0.25467774,-0.5315099,-0.74512744,-0.32010284,-0.66919875,-0.51799625,-0.9321562,-0.46709517,-0.7065162,-0.7716276,-0.676167,-0.91638756,-0.5883446,-0.78214145,-1.0906062,-0.3922669,-0.8391242,-0.13252194,-0.9630679,-0.48245862,-0.4696142,0.18690439,-0.7564698,-0.57918835,0.7874953,-0.789758,-0.5998162,1.2087549,-0.76017594,0.19671717,-0.7510311,-0.4990553,-0.14598691,0.3390082,-0.6873571,-0.27698317,0.46026865,-0.570194,-0.35478482,0.45256737,-0.45646083,0.43223074,-0.45319042,-0.54094285,0.19914614,0.29532105,-0.6849485,0.14470254,0.33621687,-0.59624463,0.13157333,0.22034068,-0.48531488,p
0.0,0.0,0.0,-0.39518026,-0.17583397,-0.14768463,-0.69626594,-0.2842767,-0.3042324,-0.83191824,-0.24964693,-0.4522328,-0.7789144,-0.29622033,-0.61675084,-0.64062804,-0.9833405,-0.35563144,-0.9093552,-0.7685551,-0.568206,-1.138475,-0.6188573,-0.7203222,-1.336609,-0.45082128,-0.81280243,-0.33099297,-0.9991532,-0.40513793,-0.57668084,0.059694573,-0.65644985,-0.6911585,0.57221794,-0.75185496,-0.747259,0.95125014,-0.77749485,-0.026367042,-0.78176624,-0.4571028,-0.32842994,0.2155454,-0.6425219,-0.39473057,0.26867068,-0.61143285,-0.42281428,0.2269001,-0.5553562,0.1957782,-0.48567134,-0.5226693,-0.10445532,0.19128512,-0.6501114,-0.18128282,0.19796059,-0.5872071,-0.20313641,0.087403834,-0.50198466,p
0.0,0.0,0.0,-0.40451095,-0.14015746,-0.15519194,-0.7528451,-0.2123113,-0.31543326,-0.956426,-0.18812434,-0.4644507,-0.93377167,-0.24118672,-0.62564605,-0.7563063,-0.9190349,-0.3805466,-1.069982,-0.7562964,-0.61825424,-1.3069263,-0.63024867,-0.7813138,-1.532648,-0.48436284,-0.87981874,-0.4632901,-0.9603785,-0.42268533,-0.74666303,0.1175977,-0.7088464,-0.8456145,0.6931456,-0.78960794,-0.9159405,1.115239,-0.7898698,-0.1453684,-0.7488057,-0.46976033,-0.42120025,0.25198162,-0.67371875,-0.4264027,0.2584471,-0.61819804,-0.42567056,0.15942809,-0.5359817,0.09962218,-0.45634887,-0.53146833,-0.16240984,0.22727107,-0.6709297,-0.17252359,0.19073078,-0.5952244,-0.15076314,0.025312921,-0.49213094,p
